,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Deck,Num,Side
261,3.0,0.0,1.0,27.0,0.0,286.0,0.0,1023.0,0.0,0.0,1.0,104,1.0
262,3.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,104,1.0
263,3.0,0.0,1.0,32.0,0.0,2543.0,1.0,55.0,0.0,0.0,0.0,0,0.0
264,1.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,84,1.0
265,1.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,84,1.0
266,1.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88,2.0
267,1.0,0.0,1.0,16.0,0.0,0.0,379.0,0.0,2488.0,1.0,1.0,119,2.0
268,1.0,0.0,1.0,41.0,0.0,0.0,1032.0,0.0,0.0,32.0,1.0,122,2.0
269,1.0,1.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88,1.0
270,1.0,0.0,1.0,16.0,0.0,0.0,492.0,0.0,0.0,0.0,2.0,92,2.0
271,1.0,0.0,1.0,17.0,0.0,0.0,24.0,673.0,0.0,0.0,1.0,127,2.0
272,1.0,0.0,1.0,40.0,0.0,5.0,0.0,3.0,447.0,424.0,1.0,110,1.0
273,1.0,1.0,3.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,93,2.0
274,2.0,1.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26,2.0
275,2.0,1.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26,2.0
276,0.0,0.0,1.0,31.0,0.0,0.0,428.0,177.29552524527398,1154.0,1025.0,3.0,40,1.0
277,3.0,0.0,0.0,18.0,0.0,1644.0,430.0,158.0,0.0,0.0,1.0,130,2.0
278,3.0,0.0,1.0,51.0,1.0,755.0,6.0,284.0,102.0,310.71003097450557,1.0,132,2.0
279,3.0,0.0,0.0,20.0,0.0,0.0,0.0,1281.0,8.0,0.0,1.0,132,2.0
280,3.0,0.0,2.0,19.0,0.0,0.0,0.0,1435.0,15.0,0.0,1.0,132,2.0
281,1.0,0.0,1.0,22.0,0.0,499.0,46.0,174.0,61.0,7.0,3.0,41,1.0
282,2.0,0.0,2.0,41.0,0.0,0.0,1528.0,11.0,10243.0,17.0,4.0,27,2.0
283,2.0,0.0,1.0,28.0,0.0,0.0,1048.0,1469.0,0.0,22.0,3.0,42,1.0
284,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111,1.0
285,3.0,1.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111,1.0
286,3.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111,1.0
287,2.0,1.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24,1.0
288,2.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24,1.0
289,2.0,0.0,1.0,25.0,1.0,30.0,5718.0,0.0,0.0,1385.0,6.0,21,1.0
290,3.0,0.0,1.0,45.0,0.0,0.0,0.0,1057.0,0.0,0.0,6.0,22,1.0
291,1.0,0.0,1.0,19.0,0.0,0.0,77.0,0.0,532.0,256.0,1.0,134,2.0
292,1.0,0.0,3.0,16.0,0.0,72.0,4.0,1456.0,303.05244252873564,0.0,3.0,37,2.0
293,1.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,97,2.0
294,2.0,1.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,26,2.0
295,2.0,1.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,26,2.0
296,3.0,0.0,2.0,36.0,0.0,748.0,0.0,222.0,0.0,0.0,6.0,27,2.0
297,3.0,0.0,1.0,21.0,0.0,1045.0,90.0,1110.0,333.0,0.0,6.0,27,2.0
298,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,99,2.0
299,2.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,28,2.0
300,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,96,1.0
301,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,96,1.0
302,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,96,1.0
303,1.0,0.0,1.0,32.0,0.0,632.0,0.0,0.0,2.0,0.0,1.0,116,1.0
304,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,96,1.0
305,1.0,0.0,1.0,79.0,0.0,0.0,0.0,881.0,7.0,0.0,2.0,100,2.0
306,1.0,0.0,1.0,19.0,0.0,0.0,0.0,691.0,0.0,57.0,1.0,139,2.0
307,1.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,310.71003097450557,2.0,100,1.0
308,1.0,0.0,1.0,13.0,0.0,1.0,875.0,0.0,0.0,0.0,1.0,119,1.0
309,3.0,0.0,1.0,53.0,0.0,596.0,0.0,1608.0,505.0,0.0,6.0,29,2.0
310,3.0,0.0,1.0,40.0,0.0,710.0,379.0,264.0,0.0,5.0,3.0,40,2.0
311,3.0,0.0,1.0,32.0,0.0,1279.0,0.0,20.0,0.0,0.0,3.0,40,2.0
312,1.0,1.0,2.0,31.0,0.0,0.0,439.4842963318149,0.0,0.0,0.0,2.0,104,2.0
313,1.0,0.0,1.0,63.0,0.0,13.0,1415.0,0.0,170.0,21.0,3.0,47,1.0
314,3.0,0.0,1.0,18.0,0.0,219.26626936829558,0.0,54.0,0.0,0.0,1.0,120,1.0
315,1.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,106,2.0
316,1.0,0.0,1.0,14.0,0.0,9.0,0.0,1790.0,8.0,31.0,1.0,124,1.0
317,1.0,1.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,105,1.0
318,1.0,1.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,106,1.0
319,1.0,0.0,1.0,58.0,0.0,0.0,0.0,46.0,755.0,0.0,1.0,125,1.0
320,1.0,0.0,1.0,22.0,0.0,0.0,65.0,221.0,5.0,304.0,1.0,148,2.0
321,1.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,108,2.0
322,2.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,29,2.0
323,2.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,29,2.0
324,3.0,0.0,1.0,15.0,0.0,1344.0,0.0,1020.0,0.0,1.0,1.0,128,1.0
325,3.0,0.0,1.0,42.0,0.0,466.0,0.0,583.0,0.0,0.0,3.0,51,1.0
326,2.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,31,2.0
327,2.0,0.0,2.0,19.0,0.0,0.0,1502.0,1.0,874.0,437.0,4.0,31,2.0
328,2.0,1.0,0.0,28.65814620162446,0.0,0.0,0.0,0.0,0.0,0.0,4.0,31,2.0
329,2.0,1.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,31,2.0
330,2.0,0.0,1.0,15.0,0.0,0.0,437.0,0.0,2.0,4679.0,4.0,31,2.0
331,2.0,0.0,1.0,38.0,0.0,1.0,2352.0,1604.0,66.0,2583.0,4.0,31,2.0
332,2.0,1.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,31,2.0
333,3.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,129,1.0
334,3.0,0.0,1.0,28.65814620162446,0.0,0.0,0.0,0.0,0.0,0.0,3.0,52,1.0
335,3.0,0.0,1.0,19.0,0.0,1661.0,0.0,350.0,336.0,231.0,6.0,26,1.0
336,1.0,0.0,1.0,46.0,0.0,17.0,43.0,659.0,40.0,0.0,1.0,130,1.0
337,3.0,0.0,1.0,21.0,0.0,559.0,725.0,3.0,0.0,0.0,1.0,151,2.0
338,1.0,0.0,2.0,29.0,0.0,0.0,0.0,33.0,539.0,0.0,1.0,131,1.0
339,1.0,1.0,3.0,28.65814620162446,0.0,0.0,0.0,0.0,0.0,0.0,2.0,110,2.0
340,0.0,0.0,1.0,44.0,0.0,14.0,0.0,1817.0,2.0,171.0,1.0,135,1.0
341,1.0,0.0,1.0,19.0,0.0,720.0,0.0,7.0,0.0,32.0,1.0,136,1.0
342,1.0,0.0,1.0,29.0,0.0,60.0,480.0,5.0,0.0,276.0,1.0,136,1.0
343,3.0,0.0,1.0,25.0,0.0,266.0,98.0,748.0,169.0,6.0,1.0,155,2.0
344,1.0,0.0,1.0,41.0,0.0,0.0,885.0,0.0,0.0,0.0,0.0,0,0.0
345,1.0,0.0,2.0,19.0,0.0,219.26626936829558,163.0,1487.0,1.0,223.0,1.0,137,1.0
346,3.0,0.0,1.0,33.0,0.0,4.0,153.0,892.0,0.0,0.0,3.0,54,1.0
347,3.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,138,1.0
348,2.0,1.0,2.0,44.0,0.0,219.26626936829558,0.0,0.0,0.0,0.0,4.0,26,1.0
349,1.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,787.0,1.0,3.0,45,2.0
350,3.0,0.0,1.0,32.0,0.0,530.0,0.0,1195.0,11.0,788.0,1.0,158,2.0
351,3.0,1.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,139,1.0
352,3.0,0.0,1.0,32.0,0.0,1705.0,0.0,175.0,434.0,172.0,1.0,139,1.0
353,3.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,159,2.0
354,3.0,1.0,1.0,21.0,0.0,0.0,0.0,177.29552524527398,0.0,0.0,1.0,141,1.0
355,1.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,113,1.0
356,2.0,0.0,2.0,31.0,0.0,0.0,1029.0,1247.0,0.0,52.0,6.0,32,2.0
357,2.0,0.0,1.0,22.0,0.0,3.0,2490.0,0.0,1197.0,144.0,5.0,29,1.0
358,2.0,1.0,2.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
359,2.0,0.0,1.0,53.0,0.0,472.0,3.0,0.0,1935.0,2505.0,5.0,29,1.0
360,2.0,1.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25,2.0
361,2.0,0.0,2.0,23.0,0.0,0.0,4733.0,0.0,1412.0,4419.0,5.0,25,2.0
362,2.0,1.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25,2.0
363,1.0,0.0,1.0,18.0,0.0,178.0,0.0,11.0,478.0,0.0,1.0,160,2.0
364,2.0,1.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30,1.0
365,2.0,0.0,1.0,48.0,0.0,1.0,14.0,2.0,3717.0,0.0,5.0,30,1.0
366,3.0,1.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,55,1.0
367,2.0,0.0,1.0,34.0,0.0,0.0,3410.0,0.0,0.0,1456.0,5.0,27,2.0
368,2.0,0.0,2.0,27.0,0.0,0.0,1288.0,0.0,1342.0,3506.0,4.0,33,2.0
369,2.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33,2.0
370,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,31,1.0
371,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,31,1.0
372,2.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,31,1.0
373,2.0,0.0,1.0,23.0,0.0,0.0,1857.0,1.0,386.0,15940.0,5.0,31,1.0
374,2.0,0.0,1.0,26.0,0.0,0.0,3326.0,3.0,621.0,51.0,5.0,31,1.0
375,2.0,1.0,2.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,31,1.0
376,2.0,1.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32,1.0
377,2.0,0.0,2.0,25.0,0.0,0.0,1641.0,20.0,1663.0,10.0,5.0,32,1.0
378,3.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,303.05244252873564,0.0,6.0,27,1.0
379,1.0,0.0,1.0,28.0,0.0,2.0,372.0,0.0,0.0,506.0,1.0,164,2.0
380,1.0,1.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,116,2.0
381,2.0,0.0,2.0,29.0,1.0,149.0,1704.0,0.0,7402.0,14.0,5.0,34,1.0
382,3.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,167,2.0
383,1.0,0.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,118,2.0
384,2.0,1.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,28,2.0
385,3.0,0.0,1.0,47.0,0.0,3682.0,3636.0,177.29552524527398,83.0,310.71003097450557,1.0,150,1.0
386,3.0,0.0,1.0,28.0,0.0,830.0,0.0,278.0,3.0,2.0,1.0,168,2.0
387,3.0,1.0,1.0,38.0,0.0,0.0,439.4842963318149,0.0,0.0,0.0,3.0,58,1.0
388,3.0,0.0,1.0,22.0,1.0,2227.0,324.0,47.0,303.05244252873564,0.0,1.0,153,1.0
389,3.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,155,1.0
390,2.0,0.0,1.0,21.0,0.0,0.0,2673.0,0.0,1678.0,30.0,7.0,7,2.0
391,2.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7,2.0
392,2.0,1.0,2.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7,2.0
393,1.0,0.0,3.0,39.0,0.0,182.0,148.0,35.0,23.0,277.0,1.0,172,2.0
394,1.0,1.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,122,2.0
395,2.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,34,2.0
396,2.0,0.0,2.0,29.0,0.0,0.0,699.0,377.0,3858.0,6.0,6.0,34,2.0
397,3.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,46,2.0
398,3.0,0.0,1.0,23.0,0.0,2577.0,0.0,0.0,0.0,2.0,6.0,35,2.0
399,1.0,0.0,3.0,41.0,0.0,0.0,171.0,80.0,2393.0,4.0,1.0,174,2.0
400,3.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,47,2.0
401,1.0,1.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,124,2.0
402,3.0,1.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,61,1.0
403,1.0,0.0,1.0,14.0,0.0,698.0,0.0,0.0,1.0,0.0,1.0,161,1.0
404,2.0,1.0,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,29,1.0
405,1.0,1.0,3.0,24.0,0.0,0.0,439.4842963318149,0.0,0.0,0.0,2.0,126,1.0
406,2.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33,1.0
407,1.0,0.0,1.0,28.0,0.0,869.0,0.0,2.0,0.0,0.0,1.0,177,2.0
408,2.0,0.0,2.0,59.0,0.0,0.0,2935.0,529.0,21.0,462.0,4.0,34,1.0
409,3.0,0.0,1.0,20.0,0.0,2024.0,0.0,269.0,13.0,0.0,6.0,36,2.0
410,3.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,310.71003097450557,1.0,178,2.0
411,1.0,0.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,128,1.0
412,1.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,125,2.0
413,3.0,0.0,1.0,36.0,0.0,3160.0,0.0,12.0,0.0,310.71003097450557,6.0,30,1.0
414,3.0,1.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,162,1.0
415,3.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,162,1.0
416,3.0,1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,179,2.0
417,1.0,0.0,1.0,24.0,0.0,780.0,0.0,0.0,2.0,6.0,3.0,63,1.0
418,3.0,1.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50,2.0
419,3.0,1.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,310.71003097450557,3.0,50,2.0
420,1.0,0.0,1.0,23.0,0.0,299.0,4958.0,299.0,0.0,93.0,2.0,132,1.0
421,1.0,0.0,1.0,59.0,0.0,0.0,0.0,0.0,7.0,833.0,2.0,128,2.0
422,1.0,0.0,1.0,28.0,0.0,0.0,0.0,762.0,0.0,0.0,0.0,0,0.0
423,3.0,0.0,1.0,61.0,0.0,1399.0,0.0,693.0,0.0,0.0,1.0,182,2.0
424,3.0,1.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,182,2.0
425,3.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,182,2.0
426,2.0,0.0,1.0,51.0,0.0,0.0,54.0,0.0,22.0,5915.0,5.0,31,2.0
427,2.0,0.0,1.0,26.0,0.0,61.0,1124.0,59.0,2217.0,622.0,5.0,31,2.0
428,3.0,0.0,1.0,44.0,0.0,589.0,0.0,235.0,20.0,31.0,6.0,37,2.0
429,3.0,0.0,1.0,46.0,0.0,1246.0,0.0,3767.0,1.0,0.0,1.0,183,2.0
430,3.0,0.0,1.0,32.0,0.0,176.0,0.0,2851.0,0.0,0.0,6.0,33,1.0
431,2.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,36,1.0
432,2.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,36,1.0
433,2.0,1.0,2.0,52.0,0.0,0.0,0.0,177.29552524527398,0.0,0.0,5.0,36,1.0
434,2.0,1.0,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37,1.0
435,1.0,0.0,1.0,14.0,0.0,0.0,1277.0,0.0,241.0,310.71003097450557,1.0,185,2.0
436,1.0,0.0,1.0,21.0,0.0,0.0,0.0,644.0,303.05244252873564,0.0,1.0,186,2.0
437,2.0,1.0,2.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36,1.0
438,2.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36,1.0
439,1.0,1.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,131,2.0
440,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,136,1.0
441,3.0,0.0,1.0,14.0,0.0,1793.0,0.0,300.0,0.0,0.0,1.0,169,1.0
442,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,169,1.0
443,3.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,169,1.0
444,2.0,0.0,2.0,54.0,0.0,0.0,8179.0,0.0,2673.0,6512.0,3.0,64,1.0
445,1.0,0.0,1.0,55.0,0.0,0.0,4.0,512.0,365.0,0.0,2.0,132,2.0
446,3.0,0.0,0.0,16.0,0.0,9.0,0.0,1162.0,2.0,0.0,3.0,65,1.0
447,2.0,0.0,1.0,38.0,0.0,0.0,6915.0,0.0,3243.0,5218.0,5.0,34,2.0
448,1.0,0.0,1.0,48.0,0.0,411.0,405.0,31.0,5.0,34.0,2.0,141,1.0
449,1.0,0.0,2.0,13.0,0.0,483.0,0.0,28.0,375.0,0.0,2.0,142,1.0
450,0.0,0.0,1.0,20.0,0.0,0.0,4.0,0.0,732.0,1.0,1.0,171,1.0
451,3.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,52,2.0
452,3.0,1.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,197,2.0
453,3.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,197,2.0
454,3.0,0.0,2.0,42.0,0.0,22.0,0.0,697.0,798.0,0.0,1.0,197,2.0
455,3.0,0.0,2.0,50.0,0.0,901.0,0.0,242.0,160.0,0.0,3.0,69,1.0
456,3.0,0.0,1.0,21.0,0.0,590.0,0.0,114.0,0.0,415.0,1.0,173,1.0
457,1.0,0.0,1.0,22.0,0.0,141.0,695.0,0.0,116.0,482.0,2.0,139,2.0
458,3.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174,1.0
459,1.0,0.0,3.0,22.0,0.0,0.0,154.0,497.0,16.0,1.0,1.0,200,2.0
460,1.0,0.0,1.0,21.0,0.0,0.0,60.0,0.0,303.05244252873564,653.0,1.0,176,1.0
461,1.0,0.0,3.0,24.0,0.0,640.0,155.0,0.0,0.0,0.0,3.0,71,1.0
462,1.0,0.0,1.0,24.0,0.0,9.0,71.0,2572.0,0.0,0.0,1.0,177,1.0
463,2.0,1.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,34,1.0
464,0.0,0.0,1.0,19.0,0.0,1.0,0.0,0.0,0.0,632.0,1.0,180,1.0
465,1.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,908.0,2.0,144,2.0
466,1.0,0.0,1.0,35.0,0.0,666.0,175.0,783.0,0.0,0.0,3.0,55,2.0
467,1.0,1.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,147,1.0
468,1.0,0.0,1.0,55.0,0.0,0.0,24.0,52.0,808.0,0.0,1.0,181,1.0
469,1.0,0.0,1.0,35.0,0.0,0.0,382.0,0.0,370.0,156.0,2.0,148,1.0
470,1.0,1.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,148,1.0
471,2.0,0.0,1.0,66.0,0.0,2164.0,46.0,0.0,6962.0,2257.0,4.0,37,2.0
472,2.0,1.0,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37,2.0
473,1.0,0.0,3.0,20.0,0.0,0.0,363.0,344.0,0.0,165.0,1.0,205,2.0
474,1.0,1.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,147,2.0
475,1.0,0.0,1.0,51.0,0.0,0.0,908.0,0.0,0.0,0.0,2.0,147,2.0
476,1.0,0.0,1.0,13.0,0.0,731.0,0.0,51.0,0.0,0.0,2.0,155,1.0
477,1.0,0.0,1.0,24.0,0.0,826.0,5.0,1.0,56.0,0.0,2.0,157,1.0
478,3.0,0.0,1.0,28.0,0.0,240.0,161.0,0.0,0.0,1405.0,1.0,206,2.0
479,3.0,1.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,188,1.0
480,2.0,0.0,2.0,32.0,0.0,0.0,2983.0,0.0,6282.0,74.0,7.0,12,1.0
481,0.0,0.0,1.0,23.0,0.0,0.0,458.0,151.0,256.0,0.0,1.0,192,1.0
482,3.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,193,1.0
483,1.0,1.0,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,160,1.0
484,1.0,1.0,1.0,46.0,0.0,219.26626936829558,0.0,0.0,0.0,0.0,2.0,162,1.0
485,1.0,0.0,1.0,33.0,0.0,553.0,6.0,0.0,0.0,90.0,1.0,195,1.0
486,2.0,0.0,2.0,34.0,1.0,0.0,1286.0,39.0,527.0,57.0,7.0,8,2.0
487,1.0,0.0,1.0,51.0,0.0,0.0,111.0,1719.0,45.0,4.0,2.0,165,1.0
488,0.0,1.0,1.0,28.65814620162446,0.0,0.0,0.0,177.29552524527398,0.0,0.0,2.0,157,2.0
489,1.0,0.0,1.0,27.0,0.0,54.0,47.0,630.0,0.0,53.0,2.0,158,2.0
490,2.0,1.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40,2.0
491,2.0,1.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40,2.0
492,2.0,1.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,41,2.0
493,1.0,0.0,1.0,16.0,0.0,0.0,0.0,978.0,9.0,0.0,3.0,59,2.0
494,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,159,2.0
495,1.0,0.0,3.0,18.0,0.0,289.0,0.0,423.0,150.0,508.0,1.0,203,1.0
496,2.0,1.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,40,2.0
497,1.0,0.0,1.0,24.0,0.0,0.0,92.0,656.0,0.0,0.0,1.0,221,2.0
498,1.0,1.0,3.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,160,2.0
499,1.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,303.05244252873564,0.0,2.0,160,2.0
500,1.0,0.0,1.0,23.0,0.0,0.0,784.0,177.29552524527398,0.0,1.0,2.0,160,2.0
501,1.0,0.0,1.0,40.0,0.0,150.0,8.0,565.0,60.0,0.0,2.0,160,2.0
502,1.0,0.0,2.0,21.0,0.0,699.0,0.0,0.0,0.0,18.0,2.0,160,2.0
503,1.0,0.0,1.0,17.0,0.0,154.0,49.0,540.0,0.0,0.0,2.0,160,2.0
504,1.0,1.0,2.0,25.0,0.0,0.0,439.4842963318149,0.0,0.0,0.0,2.0,160,2.0
505,1.0,1.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,160,2.0
506,1.0,0.0,1.0,18.0,0.0,212.0,188.0,38.0,0.0,449.0,2.0,168,1.0
507,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75,1.0
508,1.0,1.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75,1.0
509,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,164,2.0
510,3.0,0.0,1.0,22.0,0.0,4.0,192.0,1161.0,11.0,19.0,1.0,222,2.0
511,2.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,42,1.0
512,2.0,0.0,2.0,23.0,0.0,0.0,7600.0,177.29552524527398,188.0,12863.0,4.0,42,1.0
513,1.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,167,2.0
514,3.0,0.0,1.0,18.0,0.0,2233.0,0.0,346.0,0.0,0.0,6.0,37,1.0
515,1.0,0.0,1.0,72.0,0.0,0.0,708.0,0.0,1.0,11.0,2.0,171,1.0
516,3.0,0.0,1.0,18.0,0.0,1216.0,0.0,32.0,41.0,0.0,1.0,228,2.0
517,2.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,41,1.0
518,3.0,0.0,1.0,36.0,0.0,1199.0,27.0,83.0,0.0,0.0,1.0,209,1.0
519,3.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,209,1.0
520,1.0,0.0,1.0,19.0,0.0,132.0,575.0,294.0,0.0,513.0,1.0,210,1.0
521,1.0,0.0,3.0,28.0,0.0,847.0,20.0,0.0,77.0,0.0,1.0,212,1.0
522,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,172,1.0
523,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,172,1.0
